transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
97,80,211,2017-05-31,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38339.0,139.2299999999999,Beitris,,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,N,Yes,5.0,52,39,9,4090.05,3,4,3,343,Gold,60,Potential Customer,5
98,49,333,2017-06-23,,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823.0,133.38,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0,60,22,7,3320.1000000000004,3,3,3,333,Gold,70,Potential Customer,5
99,95,32,2017-03-26,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Marion,Vanichkin,Female,17,1995-04-20,Legal Assistant,Manufacturing,Affluent Customer,N,No,4.0,30,138,7,2823.12,1,3,2,132,Bronze,40,Almost Lost Customer,9
100,0,119,2017-07-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,36146.0,179.44,Willey,Chastanet,Male,9,1981-12-04,Associate Professor,,High Net Worth,N,Yes,9.0,44,30,4,4217.24,3,1,4,314,Gold,50,Late Bloomer,6
101,18,2347,2017-07-27,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,L;urette,Annott,Female,79,1957-03-04,Programmer Analyst I,,High Net Worth,N,No,11.0,69,87,9,5640.43,1,4,4,144,Bronze,70,Almost Lost Customer,9
102,4,2353,2017-04-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,451.6500000000001,Lyn,Luquet,Male,93,1978-12-27,Health Coach IV,Health,Affluent Customer,N,Yes,12.0,47,81,10,4842.52,2,4,4,244,Silver,50,Loosing Customer,7
103,33,788,2017-11-12,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Gregg,Townsend,Male,62,1964-07-01,Social Worker,Health,Mass Customer,N,No,11.0,61,39,7,4228.66,3,3,4,334,Gold,70,Potential Customer,5
104,78,1468,2017-09-12,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Adaline,Hayles,Female,37,1978-01-10,Financial Advisor,Financial Services,Mass Customer,N,No,22.0,48,24,7,3564.9900000000002,3,3,3,333,Gold,50,Potential Customer,5
105,89,821,2017-10-26,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434.0,1305.25,Gregoor,Aronovitz,Male,41,1981-07-24,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,44,33,5,2925.75,3,2,3,323,Gold,50,Potential Customer,5
106,70,2489,2017-02-15,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Emma,Mates,Female,42,1976-06-12,Speech Pathologist,Retail,Mass Customer,N,No,15.0,49,40,8,6854.85,3,4,4,344,Gold,50,Recent Customer,4
107,79,2710,2017-12-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Flory,Standering,Male,77,1998-01-30,,Retail,Mass Customer,N,No,2.0,28,8,4,977.4100000000001,4,1,1,411,Gold,30,Recent Customer,4
108,26,947,2017-10-11,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002,Hyacinth,Naldrett,Female,43,1986-03-10,Pharmacist,Health,Mass Customer,N,No,10.0,40,80,5,2981.5200000000004,2,2,3,223,Silver,50,High Risk Customer,8
109,39,1335,2017-03-27,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991.0,1230.27,Sibylla,Marlon,Female,57,1997-08-14,,Entertainment,Mass Customer,N,Yes,3.0,28,52,7,3332.65,2,3,3,233,Silver,30,Loosing Customer,7
110,36,1076,2017-11-04,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Siegfried,Trattles,Male,33,2000-06-06,Pharmacist,Health,Affluent Customer,N,No,2.0,25,9,12,8104.54,4,4,4,444,Platinum,30,Platinum Customer,1
111,0,3320,2017-06-11,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997,Anabella,Mealham,Female,16,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0,31,137,10,2739.5,1,4,2,142,Bronze,40,Almost Lost Customer,9
112,84,779,2017-10-09,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Maddy,Larrat,Female,1,1992-02-10,Staff Accountant III,Health,High Net Worth,N,No,7.0,34,82,5,2465.81,2,2,2,222,Silver,40,High Risk Customer,8
113,98,3296,2017-06-07,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,143.36,Leontyne,Jackett,Female,78,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0,51,64,11,4920.72,2,4,4,244,Silver,60,Loosing Customer,7
114,75,455,2017-10-24,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873.0,1010.02,Mile,Dionisii,Male,97,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0,34,67,3,1600.9,2,1,1,211,Bronze,40,Almost Lost Customer,9
115,76,1779,2017-05-01,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38482.0,128.45999999999992,Krishnah,Firmage,Male,55,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0,29,129,6,5042.0,1,2,4,124,Bronze,30,Almost Lost Customer,9
116,72,2703,2017-11-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,40553.0,90.09999999999997,Peria,Amis,Female,37,1980-04-12,,Manufacturing,Affluent Customer,N,Yes,18.0,45,19,7,3679.59,3,3,3,333,Gold,50,Potential Customer,5
117,42,806,2017-03-24,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0,199.0999999999999,Carter,Kaesmakers,Male,66,1992-07-28,Sales Representative,Retail,Mass Customer,N,Yes,7.0,33,31,4,2189.57,3,1,2,312,Gold,40,Late Bloomer,6
118,20,22,2017-03-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Deeanne,Durtnell,Female,79,1962-12-10,,IT,Mass Customer,N,No,11.0,63,97,8,5159.84,1,4,4,144,Bronze,70,Almost Lost Customer,9
119,64,1591,2017-02-20,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,872.8900000000001,Fonz,Jankin,Male,4,1976-09-14,Operator,Manufacturing,Mass Customer,N,Yes,14.0,49,29,11,5968.91,3,4,4,344,Gold,50,Recent Customer,4
120,0,678,2017-06-16,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Ambur,Symcoxe,Female,57,1995-08-31,Accounting Assistant II,IT,High Net Worth,N,No,2.0,30,94,4,1746.2199999999998,1,1,1,111,Bronze,40,Lost Customer,11
121,25,50,2017-12-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0,709.34,Whitby,Schapero,Male,38,1980-10-01,Account Executive,Manufacturing,Mass Customer,N,Yes,16.0,45,26,8,5783.66,3,4,4,344,Gold,50,Recent Customer,4
123,31,1453,2017-03-05,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28,Ahmed,,Male,54,1977-07-30,Computer Systems Analyst I,Health,High Net Worth,N,No,13.0,48,0,5,3265.7500000000005,4,2,3,423,Platinum,50,Becoming Loyal,3
124,98,1339,2017-03-21,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76,Mariam,Guiel,Female,82,1978-12-09,Editor,IT,High Net Worth,N,No,14.0,47,102,5,4713.22,1,2,4,124,Bronze,50,Almost Lost Customer,9
125,22,3382,2017-01-03,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82,Burk,Walczak,Male,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,No,10.0,48,19,10,4222.7699999999995,3,4,4,344,Gold,50,Recent Customer,4
126,53,773,2017-04-01,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37823.0,693.76,Robbie,Handaside,Male,77,1985-02-12,,Financial Services,Affluent Customer,N,Yes,20.0,41,72,8,5907.35,2,4,4,244,Silver,50,Loosing Customer,7
127,84,2503,2017-03-16,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482.0,75.48000000000002,Devlin,Laneham,Male,80,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10.0,58,108,4,2609.51,1,1,2,112,Bronze,60,Evasive Customer,10
128,25,1057,2017-02-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5.0,57,48,4,3130.44,2,1,3,213,Silver,60,High Risk Customer,8
129,50,1397,2017-06-05,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,43.97,Dimitri,Durie,Male,29,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,47,137,6,4563.95,1,2,4,124,Bronze,50,Almost Lost Customer,9
130,44,2134,2017-09-04,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Crosby,Ruoff,Male,16,2000-02-21,Nurse,Manufacturing,Affluent Customer,N,No,2.0,26,81,5,3923.57,2,2,3,223,Silver,30,High Risk Customer,8
131,96,2403,2017-01-18,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Karalee,Tremlett,Female,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,N,No,12.0,48,150,5,965.8499999999999,1,2,1,121,Bronze,50,Evasive Customer,10
132,12,1937,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Renaud,Gahagan,Male,69,1974-01-08,Quality Engineer,Health,Mass Customer,N,No,19.0,52,34,7,4712.24,3,3,4,334,Gold,60,Potential Customer,5
133,93,1282,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539.0,834.9399999999999,Garald,Pidler,Male,99,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0,45,38,8,5521.409999999999,3,4,4,344,Gold,50,Recent Customer,4
134,78,2183,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0,1055.82,Jillie,Fyndon,Female,61,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0,54,8,14,6513.3,4,4,4,444,Platinum,60,Platinum Customer,1
135,84,1788,2017-10-17,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0,198.22000000000003,Anna-diana,Kurten,Female,79,1964-08-10,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0,61,29,9,4979.39,3,4,4,344,Gold,70,Recent Customer,4
136,65,1170,2017-04-25,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105.0,1028.76,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0,61,86,5,3351.7,2,2,3,223,Silver,70,High Risk Customer,8
138,29,1940,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999999,Gabriellia,Coulter,Female,52,1977-03-02,Teacher,Manufacturing,High Net Worth,N,Yes,8.0,49,76,4,3259.41,2,1,3,213,Silver,50,High Risk Customer,8
139,32,2073,2017-03-25,0.0,Cancelled,Giant Bicycles,Standard,high,medium,1179.0,707.4,36833.0,471.6,Linea,,Female,87,1974-01-30,,Manufacturing,High Net Worth,N,Yes,10.0,52,18,8,2487.67,4,4,2,442,Platinum,60,Very Loyal,2
140,11,462,2017-01-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,42560.0,509.97,Melany,Thorrington,Female,32,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,5.0,66,142,6,3600.26,1,2,3,123,Bronze,70,Evasive Customer,10
141,10,2728,2017-12-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Imojean,Atyeo,Female,55,1959-03-26,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,67,7,8,4054.59,4,4,3,443,Platinum,70,Very Loyal,2
142,46,2053,2017-12-25,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,1215.34,Horatius,Dufton,Male,7,1978-05-28,,Financial Services,Affluent Customer,N,Yes,11.0,47,5,6,4941.179999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
143,60,2135,2017-01-26,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047.0,217.51,Teador,Laurant,Male,97,1980-09-18,Structural Engineer,,Mass Customer,N,Yes,15.0,45,338,1,217.51,1,1,1,111,Bronze,50,Lost Customer,11
144,92,1217,2017-12-20,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Dulcinea,Janssen,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0,57,10,7,3270.61,4,3,3,433,Platinum,60,Very Loyal,2
145,7,2992,2017-06-07,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693.0,745.94,Crystal,Assur,Female,26,1974-05-31,Clinical Specialist,Health,Mass Customer,N,Yes,10.0,51,9,8,6871.539999999999,4,4,4,444,Platinum,60,Platinum Customer,1
146,41,3261,2017-04-06,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24,Benedicto,Blumire,Male,6,1975-01-30,,Property,Mass Customer,N,Yes,5.0,51,38,6,4363.99,3,2,4,324,Gold,60,Potential Customer,5
147,67,2748,2017-04-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Dolorita,Dufaur,Female,96,1967-08-29,Quality Engineer,Financial Services,Mass Customer,N,No,4.0,58,6,4,2059.8299999999995,4,1,2,412,Platinum,60,Recent Customer,4
148,14,3262,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Maynord,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,66,1,10,4290.81,4,4,4,444,Platinum,70,Platinum Customer,1
149,89,788,2017-03-21,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Gregg,Townsend,Male,62,1964-07-01,Social Worker,Health,Mass Customer,N,No,11.0,61,39,7,4228.66,3,3,4,334,Gold,70,Potential Customer,5
150,9,3067,2017-11-21,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586.0,75.13999999999999,Veronique,Wash,Female,8,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0,35,39,6,3575.9,3,2,3,323,Gold,40,Potential Customer,5
151,31,701,2017-11-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698.0,57.72999999999999,Ransell,Ruler,Male,18,1956-05-01,Food Chemist,Health,Mass Customer,N,Yes,8.0,69,32,6,2215.5600000000004,3,2,2,322,Gold,70,Late Bloomer,6
152,92,648,2017-10-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0,155.6500000000001,Gardiner,Nutley,Male,86,1978-06-04,Accountant II,Financial Services,Mass Customer,N,Yes,9.0,47,57,7,4222.63,2,3,4,234,Silver,50,Loosing Customer,7
153,37,3286,2017-08-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Kent,Hatter,Male,23,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0,64,9,11,5817.44,4,4,4,444,Platinum,70,Platinum Customer,1
154,3,3383,2017-04-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784.0,1702.5499999999995,Dane,Swansbury,Male,47,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0,44,29,6,4387.16,3,2,4,324,Gold,50,Potential Customer,5
155,56,982,2017-11-04,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42404.0,75.75,Tibold,Bonwell,Male,14,1960-02-12,Geologist III,Health,High Net Worth,N,Yes,6.0,66,55,6,943.9300000000001,2,2,1,221,Silver,70,High Risk Customer,8
156,14,676,2017-08-22,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0,737.1700000000001,Curtis,,Male,51,1968-05-19,Senior Editor,,High Net Worth,N,Yes,14.0,57,33,6,2894.85,3,2,3,323,Gold,60,Potential Customer,5
157,6,385,2017-09-15,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0,299.27,Kendall,Humes,Male,69,1966-12-07,Project Manager,Health,High Net Worth,N,No,9.0,59,78,9,5220.5199999999995,2,4,4,244,Silver,60,Loosing Customer,7
158,50,1229,2017-03-01,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,43.97,Sebastian,Trass,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0,26,19,9,3005.6299999999997,3,4,3,343,Gold,30,Potential Customer,5
159,10,3232,2017-08-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345.0,1103.43,Rose,Milsom,Female,7,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0,32,8,13,8903.619999999999,4,4,4,444,Platinum,40,Platinum Customer,1
161,69,2381,2017-07-10,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105.0,198.22000000000003,Dulsea,Pladen,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,Yes,5.0,53,29,7,2731.88,3,3,2,332,Gold,60,Potential Customer,5
162,78,371,2017-12-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Pernell,Favelle,Male,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0,71,9,5,5004.52,4,2,4,424,Platinum,80,Becoming Loyal,3
163,80,2519,2017-05-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226.0,139.2299999999999,Ryon,Dalliston,Male,76,1979-10-17,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0,46,108,4,456.6299999999999,1,1,1,111,Bronze,50,Lost Customer,11
164,17,2264,2017-07-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Tony,Shirley,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,9.0,53,153,6,2557.62,1,2,2,122,Bronze,60,Evasive Customer,10
165,3,2637,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,1702.5499999999995,Marcile,Christley,Female,28,1972-07-30,Help Desk Operator,Retail,Mass Customer,N,Yes,11.0,53,54,11,11222.65,2,4,4,244,Silver,60,Loosing Customer,7
166,78,3262,2017-11-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Maynord,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,66,1,10,4290.81,4,4,4,444,Platinum,70,Platinum Customer,1
167,90,3177,2017-04-26,,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Titos,Scanes,Male,93,1978-05-07,Database Administrator IV,,Affluent Customer,N,No,6.0,47,68,7,2163.59,2,3,2,232,Silver,50,Loosing Customer,7
168,87,2267,2017-02-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Andrei,Mulchrone,Female,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,N,No,14.0,61,99,5,1799.9,1,2,1,121,Bronze,70,Evasive Customer,10
169,97,456,2017-05-02,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,38002.0,50.66,Randolph,Redihalgh,Male,47,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0,50,88,5,2183.0999999999995,1,2,2,122,Bronze,60,Evasive Customer,10
170,6,404,2017-10-16,,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,91.15,Sinclair,Sustins,Male,92,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0,30,18,9,4965.7,4,4,4,444,Platinum,40,Platinum Customer,1
171,100,3121,2017-10-22,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Mahmoud,Batterbee,Male,82,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,N,No,19.0,66,48,6,3164.13,2,2,3,223,Silver,70,High Risk Customer,8
172,55,2365,2017-04-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0,1295.43,Lauretta,Furmonger,Female,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3.0,27,1,5,2411.63,4,2,2,422,Platinum,30,Becoming Loyal,3
173,100,2528,2017-11-16,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Cassie,Toffaloni,Male,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,No,15.0,47,25,7,4870.35,3,3,4,334,Gold,50,Potential Customer,5
175,25,3241,2017-12-23,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42696.0,709.34,Milt,Erett,Male,34,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,46,7,7,3770.63,4,3,3,433,Platinum,50,Very Loyal,2
176,74,1335,2017-03-30,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0,827.1599999999999,Sibylla,Marlon,Female,57,1997-08-14,,Entertainment,Mass Customer,N,Yes,3.0,28,52,7,3332.65,2,3,3,233,Silver,30,Loosing Customer,7
177,90,2234,2017-04-13,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Dylan,Hanvey,Male,48,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,18.0,39,57,6,1719.1599999999999,2,2,1,221,Silver,40,High Risk Customer,8
178,56,3226,2017-07-25,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001,Andi,Whittet,Female,43,1973-03-29,,Entertainment,Affluent Customer,N,No,11.0,53,20,4,366.04999999999995,3,1,1,311,Silver,60,Late Bloomer,6
179,62,1365,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44,Shurlocke,Pirie,Male,97,1992-04-19,Research Associate,Health,Mass Customer,N,No,3.0,33,217,4,818.7200000000001,1,1,1,111,Bronze,40,Lost Customer,11
180,20,3349,2017-03-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Byram,Lamberts,Male,11,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0,45,221,5,2496.5099999999998,1,2,2,122,Bronze,50,Evasive Customer,10
181,17,1002,2017-02-24,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0,409.8600000000001,Pacorro,De Clairmont,Male,65,1978-08-30,Business Systems Development Analyst,,Mass Customer,N,Yes,18.0,47,155,4,2254.56,1,1,2,112,Bronze,50,Evasive Customer,10
182,16,2282,2017-02-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345.0,182.81000000000017,Dominic,Gregoletti,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7.0,69,14,6,3131.5100000000007,4,2,3,423,Platinum,70,Becoming Loyal,3
183,46,2656,2017-01-07,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,1215.34,Halli,Littledike,Female,80,1959-05-02,Statistician III,,Mass Customer,N,Yes,10.0,66,138,7,4142.75,1,3,3,133,Bronze,70,Almost Lost Customer,9
184,71,2409,2017-07-05,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Carolan,Ortler,Female,23,1989-07-13,,Health,Mass Customer,N,No,12.0,36,49,7,3077.56,2,3,3,233,Silver,40,Loosing Customer,7
185,91,1711,2017-11-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0,128.45999999999992,Marie-jeanne,Mattson,Female,81,1993-09-26,,Manufacturing,High Net Worth,N,Yes,7.0,32,41,7,2769.45,3,3,2,332,Gold,40,Potential Customer,5
186,17,2582,2017-11-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Harv,Pavey,Male,98,1977-08-10,Director of Sales,Health,Mass Customer,N,No,7.0,48,52,5,2912.8100000000004,2,2,3,223,Silver,50,High Risk Customer,8
187,1,1005,2017-07-24,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873.0,1010.02,Kalila,Birtwistle,Female,94,1967-09-15,Design Engineer,IT,High Net Worth,N,Yes,8.0,58,159,5,4365.25,1,2,4,124,Bronze,60,Almost Lost Customer,9
